58) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (66) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (73) boot:  2 factory          factory app      00 00 00010000 00100000
I (81) boot: End of partition table
I (85) esp_image: segment 0: paddr=0x00010020 vaddr=0x3f400020 size=0x23820 (145440) map
I (145) esp_image: segment 1: paddr=0x00033848 vaddr=0x3ffb0000 size=0x03164 ( 12644) load
I (150) esp_image: segment 2: paddr=0x000369b4 vaddr=0x40080000 size=0x00400 (  1024) load
I (152) esp_image: segment 3: paddr=0x00036dbc vaddr=0x40080400 size=0x09254 ( 37460) load
I (176) esp_image: segment 4: paddr=0x00040018 vaddr=0x400d0018 size=0x8cad8 (576216) map
I (378) esp_image: segment 5: paddr=0x000ccaf8 vaddr=0x40089654 size=0x06a4c ( 27212) load
I (399) boot: Loaded app from partition at offset 0x10000
I (399) boot: Disabling RNG early entropy source...
I (400) cpu_start: Pro cpu up.
I (403) cpu_start: Application information:
I (408) cpu_start: Project name:     akkaEsp32
I (413) cpu_start: App version:      v0.3-58-g421e464-dirty
I (420) cpu_start: Compile time:     Aug  1 2019 23:12:22
I (426) cpu_start: ELF file SHA256:  4a85524c328c8d67...
I (432) cpu_start: ESP-IDF:          v4.0-dev-459-gba1ff1692-dirty
I (439) cpu_start: Starting app cpu, entry point is 0x4008106c
I (0) cpu_start: App cpu up.
I (449) heap_init: Initializing. RAM available for dynamic allocation:
I (456) heap_init: At 3FFAE6E0 len 00001920 (6 KiB): DRAM
I (462) heap_init: At 3FFB9AB0 len 00026550 (153 KiB): DRAM
I (468) heap_init: At 3FFE0440 len 00003AE0 (14 KiB): D/IRAM
I (474) heap_init: At 3FFE4350 len 0001BCB0 (111 KiB): D/IRAM
I (481) heap_init: At 400900A0 len 0000FF60 (63 KiB): IRAM
I (487) cpu_start: Pro cpu start user code
I (60) cpu_start: Starting scheduler on PRO CPU.
I (0) cpu_start: Starting scheduler on APP CPU.
  3FFBC7A0 I |       25 | ESP32-14936 |        main.cpp:  79 | Starting Akka on ESP8266 heap : 264508 
  3FFBCF90 I |   308184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   308195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   308286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   309184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   309196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   309286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   310184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   310194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   310199 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   310206 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   310216 | remote |      System.cpp:  16 |  heap:150400 stack:2884 heap free :215740 largest block : 113804 
  3FFBCF90 I |   310224 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   310286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   311184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   311196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   311286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   312184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   312286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   313184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   313195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   313287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   314184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   314195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   314286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   315184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   315194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   315199 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   315206 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   315216 | remote |      System.cpp:  16 |  heap:150376 stack:2880 heap free :215716 largest block : 113804 
  3FFBCF90 I |   315225 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   315287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   316184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFC9A50 I |   316197 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   316286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   317184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   317196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   317286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   318184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   318286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
  3FFBCF90 I |   319184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   319196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   319286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   320184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   320194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   320202 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   320205 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   320214 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   320222 | remote |      System.cpp:  16 |  heap:154444 stack:2844 heap free :219784 largest block : 113804 
  3FFBCF90 I |   320286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
  3FFBCF90 I |   321184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   321196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   321286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   322184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   322195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   322286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   323184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   323196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   323286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   324184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   324286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   325184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   325196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   325204 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   325208 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   325214 | remote |      System.cpp:  16 |  heap:154528 stack:2880 heap free :219868 largest block : 113804 
  3FFBCF90 I |   325226 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   325286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   326184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   326195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   326286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   327184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   327196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   327286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   328184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   328196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   328286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   329184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   329196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   329286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   330184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   330194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   330199 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   330205 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFC9A50 I |   330215 | remote |      System.cpp:  16 |  heap:151732 stack:2844 heap free :217072 largest block : 113804 
  3FFBCF90 I |   330285 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   331184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   331195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   331286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   332184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   332195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   332286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   333184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   333196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   333287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   334184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   334196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   334286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   335184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   335194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   335200 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   335206 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   335216 | remote |      System.cpp:  16 |  heap:152268 stack:2664 heap free :217608 largest block : 113804 
  3FFBCF90 I |   335224 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   335285 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   336184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   336286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   337184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   337196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   337286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   338184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   338195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   338286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   339184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   339196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   339286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   340184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   340194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   340200 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBB33C I |   340208 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   340216 | remote |      System.cpp:  16 |  heap:151216 stack:2884 heap free :216556 largest block : 113804 
  3FFBCF90 I |   340225 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   340286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   341184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   341198 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   341286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   342184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   342287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   343184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   343196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   343286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   344184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   344195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   344286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   345184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   345194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   345199 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   345206 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   345216 | remote |      System.cpp:  16 |  heap:150356 stack:2844 heap free :215696 largest block : 113804 
  3FFBCF90 I |   345224 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   345287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   346184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   346195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFC9A50 I |   346286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   347184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   347199 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   347286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   348184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   348286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   349184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   349196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFBCF90 I |   349286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   350184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   350194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   350202 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   350204 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   350215 | remote |      System.cpp:  16 |  heap:150664 stack:2844 heap free :216004 largest block : 113804 
  3FFBCF90 I |   350226 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   350286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   351184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   351197 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   351286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   352184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   352196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   352286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   353184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   353196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   353287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
  3FFBCF90 I |   354184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   354286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   355185 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   355197 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   355202 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   355205 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   355215 | remote |      System.cpp:  16 |  heap:151676 stack:2884 heap free :217016 largest block : 113804 
  3FFBCF90 I |   355227 | remote |        Mqtt.cpp: 186 | PUB : src/remote/mqtt/clientId = "remote/mqtt#12345"
  3FFC9A50 I |   355287 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   356184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   356195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/txd = 0
  3FFBCF90 I |   356286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   357184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   357196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/build = "Aug  1 2019 23:12:58"
  3FFBCF90 I |   357286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   358184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   358195 | remote |        Mqtt.cpp: 186 | PUB : src/remote/config/config = "loaded"
  3FFBCF90 I |   358286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 353
  3FFBCF90 I |   359184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   359196 | remote |        Mqtt.cpp: 186 | PUB : src/remote/wifi/rssi = -76
  3FFBCF90 I |   359286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 352
  3FFBCF90 I |   360184 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   360194 | remote |        Mqtt.cpp: 186 | PUB : src/remote/system/alive = true
  3FFBCF90 I |   360200 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/simple = 1123
  3FFBCF90 I |   360206 | remote |        Mqtt.cpp: 186 | PUB : src/remote/bridge/complex = {"a":1,"b":true,"c":"a string","e":3.14}
  3FFBCF90 I |   360215 | remote |      System.cpp:  16 |  heap:150544 stack:2844 heap free :215884 largest block : 113804 
  3FFBCF90 I |   360286 | remote |        Mqtt.cpp: 186 | PUB : src/remote/remote/potLeft = 351
